amenity,addr:city,addr:street,brand,brand:wikidata,brand:wikipedia,name,official_name,operator,addr:country,addr:housenumber,check_date,opening_hours,operator:wikidata,operator:wikipedia,atm,addr:postcode,website,healthcare,phone,dispensing,access,barrier,wheelchair,cuisine,outdoor_seating,location,recycling_type,highway,fee,layer,parking,drive_through,alt_name,automated,self_service,contact:phone,contact:website,operator:short,short_name,email,old_name,check_date:opening_hours,toilets:wheelchair,description,payment:cash,payment:credit_cards,payment:cryptocurrencies,payment:debit_cards,payment:electronic_purses,indoor_seating,takeaway,internet_access,internet_access:fee,name:zh,ref:vatin,survey:date,source,payment:american_express,payment:coins,payment:mastercard,payment:notes,payment:visa,emergency,delivery,highchair,indoor,payment:telephone_cards,charge,branch,capacity,maxheight,recycling:cans,recycling:glass,recycling:paper,recycling:waste,covered,bicycle_rental,rental,shop,contact:email,contact:fax,start_date,wifi,booth,colour,bus,public_transport,bicycle_parking,official_name:en,official_name:es,contact:facebook,name:pt,compressed_air,fee:amount,lit,supervised,bench,bin,shelter,tactile_paving,taxi,entrance,direction,material,note,support,tourism,addr:housename,fixme,operator:type,floor,name:tr,diet:vegetarian,reservation,denomination,heritage:website:sipa,ref:ipa,religion,addr:floor,level,smoking,name:en,backrest,fax,wikidata,wikimedia_commons,wikipedia,foot,grades,ref:aeep,recycling:glass_bottles,recycling:plastic,surface,smoothness,natural,mapillary,bicycle,vehicle,cash_in,network,healthcare:speciality,artist_name,artwork_type,historic,outdoor,ownership,visibility,name:ru,bottle,fountain,contact:twitter,office,fast_food,lgbtq,seats,brewery,diet:vegan,closed,addr:door,recycling:clothes,unisex,changing_table,male,owner,man_made,authentication:membership_card,authentication:none,maxstay,motorcar,parking:fee,payment:app,payment:cards,payment:membership_card,ref,socket:type2,socket:type2:current,socket:type2:output,socket:type2:voltage,old_operator,old_ref,real_ale,recycling:plastic_packaging,air_conditioning,television,toilets,wheelchair:description,name:fr,name:es,addr:flats,addr:unit,type,waste,recycling:cardboard,recycling:plastic_bottles,nif:pt,addr:place,description:en,ele,ele:note,contact:instagram,diet:lactose_free,recycling:metal,bar,recycling:batteries,disused,operator:ref,ref:qzp,school,source:opening_hours,min_age,craft,diet:gluten_free,contact:mobile,recycling:beverage_cartons,diet:healthy,nif,brunch,building,ice_cream,source:addr,female,toilets:disposal,toilets:position,check_date:wheelchair,socket:chademo,socket:chademo:current,socket:chademo:output,socket:chademo:voltage,socket:type2_cable,socket:type2_cable:current,socket:type2_cable:output,socket:type2_cable:voltage,socket:type2_combo,socket:type2_combo:current,socket:type2_combo:output,socket:type2_combo:voltage,opening_hours:covid19,recycling:cooking_oil,internet_access:ssid,recycling:aluminium,recycling:cartons,recycling:newspaper,hot_water,toilets:access,microbrewery,facebook,inscription,social_facility,social_facility:for,recycling:green_waste,check_date:currency:XBT,currency:XBT,payment:lightning,payment:onchain,payment,recycling:food_waste,recycling:scrap_metal,socket:tesla_destination,socket:tesla_destination:output,no:network,name:de,recycling:shoes,recycling:magazines,recycling:organic,recycling:paper_packaging,recycling:PET,recycling:organic_waste,currency:EUR,preschool,recycling:electrical_items,surveillance,recycling:toys,mobile,cash_out,cash_withdrawal,opening_hours:kitchen,community_centre:for,fuel:cng,not:brand:wikidata,recycling:books,diet:keto,cargo,ferry,bread,pastry,recycling:plastic_bags,brand:website,diet:meat,recycling:glass_jars,recycling:tetrapak,video,authentication:app,diet:halal,capacity:disabled,all_you_can_eat,recycling:small_electrical_appliances,fixme:type,source:contact,townhall:type,building:colour,building:levels,building:material,nodes,faculty,int_name,name:ko,nohousenumber,park_ride,addr,source:geometry,fuel:HGV_diesel,fuel:diesel,fuel:octane_95,fuel:octane_98,landuse,roof:levels,shelter_type,architect,fence_type,heritage,heritage:operator,protection_title,heritage:ref,heritage:since,image,roof:shape,network:wikidata,alt_name:en,checkpoint,checkpoint:type,course,name:it,photography,photography:inside,photography:outside,service_times,name:zh-Hans,name:zh-Hant,building:part,heritage:website,ref:dgpc,site_status,source:ref,orientation,abandoned,ruins,loc_name,height,roof:colour,website:pt,area,photography:note,photography:note:en,military,community,community:gender,community:pt,related_law,architect:wikidata,sett:shape,parking:orientation,label,school:boarding,fuel:adblue,payment:maestro,payment:visa_debit,payment:visa_electron,property,stars,addr:suburb,roof:material,roof:orientation,fuel:lpg,parking_space,community_centre,patron_saint,event_annual,place,building:min_level,theatre:type,recycling:oils,hgv,payment:contactless,polling_station,polling_station:ref,polling_station:zone,not:operator:wikidata,duration,car_wash,theatre:genre,intermittent,museum,not:name,full_name,isced:level,ways,alt_name:es,building:wikidata,building:wikipedia,noaddress,latitude,longitude
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8364445756, 8364445766, 8364445767, 8364445755, 8364445768, 8364445756]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16918324145043,-8.647533124181505
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8364445784, 8364445834, 8364445835, 8364445836, 8364445786, 8364445785, 8364445784]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.168628178166294,-8.649296065267338
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4422358013, 3896082298, 8364573201, 3896082301, 4422358013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16817652791716,-8.647613359437223
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3896082303, 8364606725, 8364606728, 3896082299, 8364573203, 8364573202, 3896082303]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16818814596144,-8.647501303176645
parking,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,no,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8364606830, 8364606831, 8364606832, 8364606833, 8364606834, 8364606835, 8364606836, 8364606837, 8364606847, 8364606838, 8364606839, 8364606840, 8365119711, 8364606841, 8364606842, 8364606843, 8364606844, 8364606845, 8364606846, 8364606830]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.167297707157736,-8.647029990185269
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8364536714, 8364536715, 8365163145, 8365163157, 8365163158, 8365119695, 8364536714]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16692724087196,-8.647872866439927
parking,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,no,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8365224203, 8365224204, 8365224252, 8365224205, 8365224251, 8365224249, 8365224206, 8365224248, 8365224245, 8365224207, 8365224244, 8365224208, 8365224209, 8365224240, 8365224210, 8365224239, 8365224236, 8365224211, 8365224235, 8365224232, 8365224222, 8365224231, 8365224212, 8365224213, 8365224214, 8365224215, 8365224216, 8365224217, 8365224218, 8365224219, 8365224203]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.167287090249985,-8.6467879865721
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8365163176, 8365163175, 8365224284, 8365224285, 8365163155, 8365163144, 8365163176]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16681436810958,-8.648037423073449
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8368657831, 8368657832, 8368657833, 8368657844, 4734724155, 8368657834, 8384457703, 8368657835, 8368657836, 8368657837, 8368657838, 8368657831]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16587497321311,-8.645365679830476
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8368657852, 8368657875, 8368657880, 8368657878, 8368657860, 8368657882, 8368657883, 8368657861, 8368657853, 8368657884, 8368657881, 8368657852]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16597216618686,-8.645756737222795
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8368657862, 4734724153, 8368657870, 8368657863, 8368657864, 8368657865, 8368657862]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16598184408324,-8.646184945558035
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8368657939, 8368657926, 8368657957, 8368657954, 8368657941, 8368657927, 8368657940, 8368657939]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1659874933277,-8.646846417203486
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8368657944, 8368657866, 8368657962, 8368657960, 8368657963, 8368657942, 8368657943, 8368657944]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.166110622542504,-8.646310541571427
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8368657957, 8368657926, 8368657947, 8368657946, 8368657949, 8368657948, 8368657931, 8368657928, 8368657941, 8368657954, 8368657957]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16617173573681,-8.646795991944789
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8368657968, 8368657969, 8368657970, 8368657971, 8368657968]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1662438746282,-8.647305966695255
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8369094322, 8369094323, 8369094324, 8369094325, 8369094326, 8369094327, 8369068900, 8369068899, 8369068898, 8369068897, 8369068896, 8369068895, 8369068894, 8369094337, 8369094338, 8369094328, 8369094329, 8369094330, 8369094340, 8369094331, 8369094332, 8369094339, 8369094333, 8369094334, 8369068916, 8369094317, 8369094375, 8369094335, 8369094336, 8369094341, 8369094322]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16634755398503,-8.647864335282494
parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4008448747, 8369094416, 8369094417, 8369094418, 8369094419, 8369094426, 8369094425, 8369094420, 8369094388, 8369094410, 8369094387, 8369094421, 8369094424, 8369094423, 8369094422, 8369094403, 4008448765, 4008448754, 4008448757, 4008448747]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16671527458028,-8.648983537964682
parking,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8372760038, 8372760129, 8372760132, 8372760204, 8372760128, 8372760126, 8372760127, 8372760038]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.167191315405596,-8.64986156578389
parking,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,no,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8372760025, 4734676487, 429381412, 4452248119, 8373189103, 4734676472, 4734676475, 8372760186, 8372760187, 8372760173, 8372760041, 8372760200, 8372760164, 8372760196, 8372760068, 8372760197, 8372760030, 8372760029, 8372760028, 8372760027, 8372760026, 8372760025]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16699565920792,-8.650721361954275
parking,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8373189065, 8373189066, 8373189159, 8373189158, 8373189058, 8373189060, 8373189057, 8373189065]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.16674333455039,-8.65210794543995
parking,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,no,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8373189099, 8373189102, 8373189101, 8373139357, 4452248119, 8373189103, 8373189089, 8373189079, 8373189080, 8373189081, 8373189100, 8373189099]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.167132576783544,-8.651158231988894
parking,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,no,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8373189133, 8373189134, 8373189135, 8373189136, 8373189133]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.167583115204835,-8.652227661456838
parking,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,no,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8373189142, 8373189143, 8373189144, 8373189145, 8373189142]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.167315329735054,-8.652670607158617
